id,case_title,source_pdf,source_folder,source_school,source_year,page_start,page_end,page_count,output_pdf_path,extraction_confidence,detection_method,needs_manual_review,industry,case_type,difficulty_overall,difficulty_quant,difficulty_qual,interviewer_style,prompt_excerpt,matched_toc_title,matched_start_page_text,matched_patterns,confidence_notes,review_flags
4db6dfe7-87b6-45cb-ad16-22155ad8d8f7,One Tree Hill,Yale/Ross 2022.pdf,Yale,yale,2022,159,168,10,cases/Yale/Ross 2022/one-tree-hill.pdf,1.0,manual_override_ross_2022,False,,Operations,,,,Interviewee-led,"Clarifications (provide only if asked for):
Case 15 – One Tree Hill

161
Exhibit 1
Reforestation 
projects identified
Estimate carbon removal 
potential of project (carbon 
credits generated)
External Audit 
of estimates
Carbon Credits 
(CCs) certified
Sale of CCs
 to buyers
•	1 ton of CO2 removed b",One Tree Hill,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
afd5c710-dd11-49a9-8bad-7481c15799c8,Alternative Milk,Yale/Ross 2022.pdf,Yale,yale,2022,169,176,8,cases/Yale/Ross 2022/alternative-milk.pdf,1.0,manual_override_ross_2022,False,Retail / CPG,Growth,,,,Interviewee-led,"Clarifications
Case 16 – Altnerative Milk

171
Expected Framework
•	Growth + size of market in US
•	Competition in the space
•	Customers preferences / trends 
in market 
•	Revenues in US 
•	# of Sales 
•	Current distribution channels 
(Supermarkets, ecommerce) 
•	Pricing
•	Costs in US
•	Variable Cos",Alternative Milk,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
5c4dfbe1-1237-4c96-98f1-288603abeff3,Jab We Profit,Yale/Ross 2022.pdf,Yale,yale,2022,177,186,10,cases/Yale/Ross 2022/jab-we-profit.pdf,1.0,manual_override_ross_2022,False,,Market Entry,,,,Interviewee-led,"Clarifications
Case 17 – Jab We Profit

179
Case flow (interviewer only)
Steps:
1.		 Interviewer reads the prompt and answers any clarifying questions
2.	 Candidate develops a framework referencing revenues and costs (among other possible things). Let the candidate pick if they want 	
	 to start wit",Jab We Profit,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
0555bf57-c0c2-47f1-ba33-50010f203718,New England Trucks,Yale/Ross 2022.pdf,Yale,yale,2022,187,196,10,cases/Yale/Ross 2022/new-england-trucks.pdf,1.0,manual_override_ross_2022,False,,Operations,,,,Interviewer-led,"Clarifications
Case 18 – New England Trucks

189
Question 1
How would you advise the VP of Operations to bring the costs down further?
•	 Number of hubs
•	 Stations served by each hub
•	 Operating hours
Expected framework for Average Performance
Hubs
Personnel
Change Routes
New Initiatives
Usage
Nee",New England Trucks,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
50bc8764-6cac-4f37-891c-bbe9b428bb67,The Pricing Games,Yale/Stern 2021.pdf,Yale,yale,2021,43,52,10,cases/Yale/Stern 2021/the-pricing-games.pdf,1.0,manual_override_stern_2021,False,Technology,Product Pricing,,,,BCG Round 1,"Your client is Next Level Gaming (NLG), a start-up in the E-sports and computer gaming industry based in Los Angeles, California. NLG is 
planning to launch its first game – an online, multiplayer role playing game that is unlike any existing franchise. Being a new player in the 
industry, NLG’s CEO",The Pricing Games,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
54220cb8-8b37-45c5-9506-5ce767fd0e6d,Kungide,Yale/Stern 2021.pdf,Yale,yale,2021,53,62,10,cases/Yale/Stern 2021/kungide.pdf,1.0,manual_override_stern_2021,False,Industrial Products,Growth,,,,Interviewer-led,"Funguy Corporation is a small producer and wholesaler of agricultural fungicides. After a yearly financial review, 
they find one of their proprietary products, Formula X, is likely to be operating at a loss.
They ask you to quantify the exact loss and find options on how to return Formula X to prof",Kungide,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
539dae54-f5ab-48a5-942c-2b870703d4ee,Men's Extra Comfortable Essentials,Yale/Stern 2021.pdf,Yale,yale,2021,63,72,10,cases/Yale/Stern 2021/men-s-extra-comfortable-essentials.pdf,1.0,manual_override_stern_2021,False,Consumer Goods,Growth Strategy,,,,Interviewer-led,"Our client, Men’s Extra Comfortable Essentials, is a US-based manufacturer of basic apparel including socks, tanks, tees, 
and underwear. They manufacture each apparel line then brand and package them for distribution. Revenues in 2016 were 
$60M, and the CEO has promised shareholders 4x growth by 2",Men's Extra Comfortable Essentials,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
50dcbffc-2a96-46e7-88c4-fa9fe87ecd68,Dirty (Hot) Dogs,Yale/Stern 2021.pdf,Yale,yale,2021,73,81,9,cases/Yale/Stern 2021/dirty-hot-dogs.pdf,1.0,manual_override_stern_2021,False,Food and Beverage,Operations,,,,Interviewee-led,"Your client is the owner of Dirty Dogs LLC, a 2-location New York restaurant and bar, specializing in hot dogs and other sausages. The 
client has found early success with her customers and is very optimistic about expanding her business. However, being risk averse, she 
needs your advice on the nex",Dirty (Hot) Dogs,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
b5eac2db-876d-4444-b43c-bc865d5c106b,WiFi in the Sky,Yale/Stern 2021.pdf,Yale,yale,2021,82,91,10,cases/Yale/Stern 2021/wifi-in-the-sky.pdf,1.0,manual_override_stern_2021,False,Airline,Market Entry,,,,Interviewer-led,"Your firm has won an RFP to help a domestic airline carrier examine their in-flight connectivity (IFC) strategy. With 80% of US-
based aircraft already outfitted with IFC technology and competitive pressures rising, offering WiFi service is becoming table-
stakes. Your client has yet to enter the ga",WiFi in the Sky,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
c304f050-8b1c-4544-aa98-b2173dae708e,Tres Burritos,Yale/Stern 2021.pdf,Yale,yale,2021,92,100,9,cases/Yale/Stern 2021/tres-burritos.pdf,1.0,manual_override_stern_2021,False,Restaurant,Profitability,,,,Interviewer-led,"Your client is a national burrito chain with 100 locations. There has been a widespread flu virus growing in the 
U.S. which has the potential to hurt their business. They need your help deciding how they should respond to the 
virus in NYC specifically, and what the implications will be for their b",Tres Burritos,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
48fe8cc1-1323-411d-9826-1bcabb0fccea,FlashPro,Yale/Stern 2021.pdf,Yale,yale,2021,101,110,10,cases/Yale/Stern 2021/flashpro.pdf,1.0,manual_override_stern_2021,False,Technology,Growth,,,,Interviewer-led,"Your client is FlashPro Inc., a San Francisco based technology company that develops and sells wearable and mountable 
action cameras. FlashPro’s CEO believes that the company’s growth has stagnated and has hired your firm to remedy that 
issue.
FlashPro
101
Case Overview:
Industry: Technology
Case",FlashPro,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
ebc789fe-c7e5-40d0-b4d4-f7a3299fc0fa,Uranus Co.,Yale/Stern 2021.pdf,Yale,yale,2021,111,121,11,cases/Yale/Stern 2021/uranus-co.pdf,1.0,manual_override_stern_2021,False,Travel/Hospitality,Market Entry,,,,Interviewee-led,"Uranus Co., founded in 1969 by Jack Kanof, is an established aerospace company looking to penetrate the 
luxury space travel market. It is looking for advice on the global launch of its new travel service, which will be a 2-
week cruise experience on a spaceship orbiting earth. Uranus is trying to d",Uranus Co.,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
a3cad1cb-dbca-4832-ba1f-852dce6fa20b,Stance at a Distance,Yale/Stern 2021.pdf,Yale,yale,2021,122,135,14,cases/Yale/Stern 2021/stance-at-a-distance.pdf,1.0,manual_override_stern_2021,False,Education (Public Sector),Profitability,,,,Interviewee-led,"Our firm has just wrapped up a project with The Stance School, which offers K-12 education in Philadelphia, to help them 
with developing two major strategic initiatives. The first initiative, which is the priority, is an e-learning platform for their 
students to facilitate remote learning, in resp",Stance at a Distance,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
3c990763-17e9-4f49-9b44-f0cfd0f89031,Grad-U-Date,Yale/Stern 2021.pdf,Yale,yale,2021,136,145,10,cases/Yale/Stern 2021/grad-u-date.pdf,1.0,manual_override_stern_2021,False,Online Dating,Pricing,,,,Interviewee-led,"Our client is an online dating startup named Grad-U-Date, which specializes in matching graduate students with other 
graduate students. Grad-U-Date has finished building their app and are now looking for your assistance in deciding on a 
monetization strategy. 
What is Grad-U-Date’s best method of",Grad-U-Date,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
83d5d52c-e16a-469e-b462-b415ef0d9ddd,Get-Health,Yale/Stern 2021.pdf,Yale,yale,2021,146,153,8,cases/Yale/Stern 2021/get-health.pdf,1.0,manual_override_stern_2021,False,Healthcare,Growth,,,,,,Get-Health,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
36ac664e-8520-4b5f-8394-c414cdc10a02,Hook Co.,Yale/Stern 2021.pdf,Yale,yale,2021,154,165,12,cases/Yale/Stern 2021/hook-co.pdf,1.0,manual_override_stern_2021,False,PE / Hospitality,M&A,,,,Interviewee-led,"Your client Fun Ventures, an established PE firm, is looking to acquire Nook Co., a hospitality group that 
specializes in developing and transforming uninhabited islands into premium and private vacation destinations.
Nook Co. proposed an initial offer of $1.5 Billion. Fun Ventures would like your",Hook Co.,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
64dc6721-401d-4e39-9968-b40ea109d284,Chocolate,Yale/Stern 2021.pdf,Yale,yale,2021,166,170,5,cases/Yale/Stern 2021/chocolate.pdf,1.0,manual_override_stern_2021,False,Consumer Goods,Market Entry,,,,Interviewer-led,"Chococo is a premium chocolate company based in Lima, Peru. The company has been operating profitably in 
its first few years of business and is now looking to expand into the United States. What should Chococo
consider before launching this expansion? 
Authors: Justin Sable, Sam Knopf, Molly Joyce",Chocolate,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
b218abce-be01-461f-9603-3dc649e1e973,Royal Cinema,Yale/Stern 2021.pdf,Yale,yale,2021,171,180,10,cases/Yale/Stern 2021/royal-cinema.pdf,1.0,manual_override_stern_2021,False,Entertainment,Market Entry,,,,Interviewee-led,"Your client is Royal Cinemas, a NYC theater chain. Their revenue has been badly hurt by decreasing ticket sales, 
which are at their lowest point since 1996 for both the chain and the industry at large. Royal Cinemas is 
interested converting their theaters into luxury cinemas. Should they do it?
*Q",Royal Cinema,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
e92ee36c-6e9c-4b2c-a2d3-baa4d9dea6de,Adventure Capital,Yale/Stern 2021.pdf,Yale,yale,2021,181,188,8,cases/Yale/Stern 2021/adventure-capital.pdf,1.0,manual_override_stern_2021,False,Archeology,Investment Decision,,,,Interviewer-led,"Your client is Idaho Johnson, an archeologist/adventurer who specializes in rare artifact recovery. They have just 
learned about the possibility of an incredibly valuable 6,000 year old crown buried in the Siwa Oasis of 
Northwestern Egypt. You have been hired to determine whether Idaho should laun",Adventure Capital,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
0f60698e-2b29-4174-b386-3560a5862b0d,Steel Co.,Yale/Stern 2021.pdf,Yale,yale,2021,189,197,9,cases/Yale/Stern 2021/steel-co.pdf,1.0,manual_override_stern_2021,False,Industrial Goods,Cost Saving,,,,Interviewee-led,"Our client is a steel manufacturing company in the Netherlands. They are considering investing in an advanced analytics tool that will 
help them better predict inventory schedule. They are also looking at immediate methods to save costs and would like your help with the 
following: 
A) Steel coils",Steel Co.,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
2fd27f38-c54d-4f7c-bfae-a42778f6263e,All Night Long,Yale/Stern 2021.pdf,Yale,yale,2021,198,203,6,cases/Yale/Stern 2021/all-night-long.pdf,1.0,manual_override_stern_2021,False,,,,,,,,All Night Long,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.; industry not extracted; case_type not extracted",
ec8846f1-dcc4-4fbc-9e9d-f09f90b5b126,Is Teleconferencing a Good Call?,Yale/Stern 2021.pdf,Yale,yale,2021,204,212,9,cases/Yale/Stern 2021/is-teleconferencing-a-good-call.pdf,1.0,manual_override_stern_2021,False,Financial Services,"IT, Cost Analysis",,,,Interviewer-led,"Your client is a national wealth management firm within a larger bank. The current CIO has created a test pilot of a cutting-edge virtual 
conferencing software in the NYC office. The firm currently employs many Wealth Advisors who meet clients at satellite offices around 
the country and is decidin",Is Teleconferencing a Good Call?,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
8ee70c20-ae0d-4857-b53e-4e18d2c7055e,Apple of My Eye,Yale/Stern 2021.pdf,Yale,yale,2021,213,220,8,cases/Yale/Stern 2021/apple-of-my-eye.pdf,1.0,manual_override_stern_2021,False,Food & Beverage,Market Entry,,,,Interviewee-led,"Bob is a master brewer and has been brewing beer for the past decade. Upon graduating from Stern, he opened a brewery on the 
Upper West Side called Something Witty that features Belgian Witbier styled brews. While he found early success, he has noticed an 
increase in customers asking for gluten-fr",Apple of My Eye,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
4b5f5af5-1e13-4a4a-b3a9-a75cb8b2f162,Jimmy's Dilemma,Yale/Stern 2021.pdf,Yale,yale,2021,221,231,11,cases/Yale/Stern 2021/jimmy-s-dilemma.pdf,1.0,manual_override_stern_2021,False,Recruiting,Investment Decision,,,,Interviewee-led,"It is early October, and Jimmy Smith, an MBA2 at NYU Stern, has a decision to make. After a summer interning at Firm A, Jimmy 
received an offer to return full-time next year. However, Jimmy also decided to re-recruit and received a competing offer from Firm B. 
Jimmy now needs to decide which offer",Jimmy's Dilemma,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
5e4e8bca-859e-4304-a58c-4f0c386540c9,Apartment Co.,Yale/Stern 2021.pdf,Yale,yale,2021,232,242,11,cases/Yale/Stern 2021/apartment-co.pdf,1.0,manual_override_stern_2021,False,Real Estate,Profitability,,,,Interviewee-led,"Apartment Co is a residential real estate company that owns and operates 10 buildings throughout three different boroughs within New York. The buildings were built 
between 1975 and 1990 and have been under Apartment Co.’s management. since that time. Apartment Co. prides itself on offering affordab",Apartment Co.,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
a4ccffdb-432e-408b-8078-ea4aa0a0975e,Great Burger,Yale/Stern 2021.pdf,Yale,yale,2021,243,253,11,cases/Yale/Stern 2021/great-burger.pdf,1.0,manual_override_stern_2021,False,Fast Food,M&A,,,,McKinsey Round 2,"Let’s assume our client is Great Burger (GB) a fast food chain that competes head–to-head with McDonald’s, Wendy’s, Burger King, KFC, 
etc. GB is the fourth largest fast food chain worldwide, measured by the number of stores in operation.  As most of its competitors do, GB 
offers food and “combos”",Great Burger,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
5835b97c-4fbd-4aad-9732-3cbded1e5032,Drinks Gone Flat,Yale/Stern 2021.pdf,Yale,yale,2021,254,261,8,cases/Yale/Stern 2021/drinks-gone-flat.pdf,1.0,manual_override_stern_2021,False,Retail,Revenue Growth,,,,Interviewer-led,"The beverage department of a regional supermarket has seen a drop in revenue over the last year and has hired 
your firm to determine the cause of the decline and recommend ways to reverse the trend.
Quant: 7
Structure: 6
*Quant indicates how much math is involved and Structure represents the 
level",Drinks Gone Flat,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
b5c0a1a5-9c11-4a47-ad3e-0240eaa0acfd,Tofu Foundation,Yale/Stern 2021.pdf,Yale,yale,2021,262,271,10,cases/Yale/Stern 2021/tofu-foundation.pdf,1.0,manual_override_stern_2021,False,Non-Profit,Profitability,,,,Interviewer-led,"Our client, the Toto Foundation, is a new non-profit arm of a well-known drone manufacturing and logistics 
company that is exploring aid projects in Africa. Our client is seeking your expertise to determine where and how 
to deploy their technology to have the maximum impact.
*Quant indicates how m",Tofu Foundation,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
7c08754c-f67a-4209-b390-71c6af3a68c4,Cups,Yale/Stern 2021.pdf,Yale,yale,2021,272,287,16,cases/Yale/Stern 2021/cups.pdf,1.0,manual_override_stern_2021,False,Consumer Packaged Goods,Pricing,,,,Interviewer-led,"Your client is Proctor & Gamble, which owns Tampax and Always, leading menstrual product brands in the US. 
With the rise in sustainability focused products, P&G’s in-house R&D team has developed a hypoallergenic and 
eco-friendly high-grade silicone material for use in upcoming products launches. T",Cups,,manual_ground_truth_index,"Ground-truth list of cases: exact page ranges, no heuristics.",
c47d78ee-1e6b-4882-8da4-06c0e73d1d81,One Man's Trash,Yale/Stern 2025.pdf,Yale,yale,2025,41,47,7,cases/Yale/Stern 2025/one-man-s-trash.pdf,1.0,manual_override_stern_2025,False,Waste Management,Profitability,headed and use their logic and problem solving skills to break down a,,,Interviewer-led,"Your client is Gremlin Services, a U.S. waste management company which services residential, commercial, and 
municipal clients. Gremlin Services received information suggesting that several of their landfills might contain 
discarded hard drives with access to substantial cryptocurrency assets. You",One Man's Trash,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
b9292295-d393-4778-9643-b4146826f16b,GGC Health,Yale/Stern 2025.pdf,Yale,yale,2025,123,131,9,cases/Yale/Stern 2025/ggc-health.pdf,1.0,manual_override_stern_2025,False,Healthcare,Revenue growth,,,,Interviewee-led,"Our client, GGC Health, operates eight Ambulatory Surgical Centers (ASC) on the east coast. GGC Health has  
consistently been a profitable organization, but over the past two years, their ASCs’ cumulative revenues have 
been  flat at $400 million/year. The CEO of GGC Health is concerned about this",GGC Health,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
9afc3268-fe61-49ea-94b9-8934e85ef80c,Gassy Convenience,Yale/Stern 2025.pdf,Yale,yale,2025,132,141,10,cases/Yale/Stern 2025/gassy-convenience.pdf,1.0,manual_override_stern_2025,False,Retail & Tech,Investment,,,,Interviewee-led,"Our client is a large U.S. retail chain that owns convenience stores located in gas stations across California. With the rise of just-walk-out (JWO)  stores 
(e.g., “Amazon Go”), they are interested in piloting JWO technology in one of their existing gas station stores. 
The client is ready to imple",Gassy Convenience,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
c75e9610-4cf4-4765-9f98-d7a099781a8c,The Rats Don't Run This City,Yale/Stern 2025.pdf,Yale,yale,2025,142,150,9,cases/Yale/Stern 2025/the-rats-don-t-run-this-city.pdf,1.0,manual_override_stern_2025,False,Government,Growth,,,,Interviewer-led,"New York City is grappling with an escalating problem of rat infestation that poses significant risks and undermines the 
quality of life for its residents. While the city has taken some measures to control the rat population, these have not been 
adequate to significantly reduce their numbers or im",The Rats Don't Run This City,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
d99ce439-e1f8-4c46-bd95-17ecc352163c,Nook Co.,Yale/Stern 2025.pdf,Yale,yale,2025,151,162,12,cases/Yale/Stern 2025/nook-co.pdf,1.0,manual_override_stern_2025,False,PE / Hospitality,Private Equity,,,,Interviewee-led,"Your client Fun Ventures, an established PE firm, is looking to acquire Nook Co., a hospitality group that
specializes in developing and transforming uninhabited islands into premium and private vacation destinations.
Nook Co. proposed an initial offer of $1.5 Billion. Fun Ventures would like your a",Nook Co.,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
52bf92ca-5b0f-433c-a881-3aca690129c7,Sternofil,Yale/Stern 2025.pdf,Yale,yale,2025,174,180,7,cases/Yale/Stern 2025/sternofil.pdf,1.0,manual_override_stern_2025,False,Pharmaceutical,M&A,,,,Interviewer-led,"Hamilton & Hamilton (H&H), a multinational pharmaceutical company, is considering acquiring Sternofi, a 
biotechnology company with a promising drug candidate in phase 2 clinical trials called Deanraghutumab. Should 
H&H go through with this acquisition?
*Quant indicates how much math is involved an",Sternofil,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
78cfa63e-e8c6-483a-b1cc-593fd29a63be,Fungicide,Yale/Stern 2025.pdf,Yale,yale,2025,196,205,10,cases/Yale/Stern 2025/fungicide.pdf,1.0,manual_override_stern_2025,False,Industrial Products,Profitability and,,,,Interviewer-led,"Funguy Corporation is a small producer and wholesaler of agricultural fungicides. After a yearly financial 
review,  they find one of their proprietary products, Formula X, is likely to be operating at a loss.
They ask you to quantify the exact loss and find options on how to return Formula X to pro",Fungicide,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
28c769e5-d136-4eeb-8661-0f827939af6e,Hybrid Work Model,Yale/Stern 2025.pdf,Yale,yale,2025,206,215,10,cases/Yale/Stern 2025/hybrid-work-model.pdf,1.0,manual_override_stern_2025,False,Entertainment,Cost Savings / Change,,,,Interviewee-led,"You’ve been called into the headquarters of Galloway Entertainment, a small television production company in New York. The 
company carefully managed employee interactions during the pandemic, and as a result was able to get through without making 
significant operational changes. However, the CEO h",Hybrid Work Model,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
71feb1af-5b38-4011-9f20-3af9ac8971da,Toto Foundation,Yale/Stern 2025.pdf,Yale,yale,2025,216,225,10,cases/Yale/Stern 2025/toto-foundation.pdf,1.0,manual_override_stern_2025,False,Non-Profit,Opportunity assessment,,,,Interviewer-led,"Our client, the Toto Foundation, is a new non-profit arm of a well-known drone manufacturing and logistics  
company that is exploring aid projects in Africa. Our client is seeking your expertise to determine where and 
how  to deploy their technology to have the maximum impact.
*Quant indicates how",Toto Foundation,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
c3767a4c-4ab7-41e1-b2f0-fea66b469a22,Take Your Pills,Yale/Stern 2025.pdf,Yale,yale,2025,236,245,10,cases/Yale/Stern 2025/take-your-pills.pdf,1.0,manual_override_stern_2025,False,Pharmaceutical,Revenue growth,,,,Interviewee-led,"Your client is Foci Pharmaceuticals - a leading rare disease pharmaceutical company - has seen US sales growth 
slow down over the past year. Your firm has been hired to determine the cause of this slow down and recommend 
ways to reverse the trend.
*Quant indicates how much math is involved and Str",Take Your Pills,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
0d69c8d0-d511-4311-aa9b-53ee4c2da8e2,Green Dreamz,Yale/Stern 2025.pdf,Yale,yale,2025,268,282,15,cases/Yale/Stern 2025/green-dreamz.pdf,1.0,manual_override_stern_2025,False,Cannabis Retail,Growth Strategy,,,,Interviewee-led,"Your client is Green Dreamz, a vertically-integrated cannabis company based in Colorado, USA. Founded in 2011 as a medical cannabis business, Green Dreamz expanded into 
the recreational market following state-wide legalization in 2014. Green Dreamz has since become one of the largest players by sto",Green Dreamz,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
411437b5-2719-4579-9308-e5288d8c2c63,Dr. Stern's Botanicals,Yale/Stern 2025.pdf,Yale,yale,2025,283,290,8,cases/Yale/Stern 2025/dr-stern-s-botanicals.pdf,1.0,manual_override_stern_2025,False,Consumer Packaged Goods,Comparison (Cost/Benefit),,,,Interviewer-led,"Dr. Stern’s Botanicals is a U.S.-based cosmetic and skincare startup and a Gen-Z favorite for “clean beauty.” Last year, the 
company’s sales dropped 8% after customers took to TikTok to complain that they had found mold inside concealers less than six 
months old. In the wake of the incident, Dr. S",Dr. Stern's Botanicals,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
71692717-7355-4587-b48d-169ea836d616,Mord Motor Co,Yale/Stern 2025.pdf,Yale,yale,2025,291,300,10,cases/Yale/Stern 2025/mord-motor-co.pdf,1.0,manual_override_stern_2025,False,Automotive (Electric Vehicles),Growth,,,,Interviewer-led,"Mord Motor Company, an international automotive company, has seen meteoric sales and market share growth over the 
last 10 years in the US. However, in recent years it has seen its profitability stagnate during the Covid-19 pandemic. 
However, the company is optimistic that it can capitalize on the",Mord Motor Co,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
cade4ee8-1f21-4a53-bc03-73222d19f193,Curling and Careers,Yale/Stern 2025.pdf,Yale,yale,2025,301,308,8,cases/Yale/Stern 2025/curling-and-careers.pdf,1.0,manual_override_stern_2025,False,Non-Profit,Operations,,,,Interviewee-led,"Your client is Curling & Careers (C&C), the New York City chapter of a national non-profit organization. The non-profit aims to provide 
disadvantaged high school age students with leadership training and career development through an increasingly popular sport, curling. Curling 
is a sport in which",Curling and Careers,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
f4765d3f-cbc8-4bf9-a6e9-ab07531ee734,Center Stage,Yale/Stern 2025.pdf,Yale,yale,2025,309,319,11,cases/Yale/Stern 2025/center-stage.pdf,1.0,manual_override_stern_2025,False,Theater/Producing,Profitability,,,,Interviewer-led,"You’ve been approached by a producing team who have a hold on a major Broadway theater for 10 weeks next summer. Theater is a 
very expensive industry, and they’re trying to determine the best show to run during this window. They’ve narrowed down to three 
options: a revival of Beauty and the Beast,",Center Stage,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
64a2a1c7-b00f-4624-b19c-f72a47acddb0,Pharmageddon,Yale/Stern 2025.pdf,Yale,yale,2025,320,329,10,cases/Yale/Stern 2025/pharmageddon.pdf,1.0,manual_override_stern_2025,False,Pharmaceutical,M&A,,,,Interviewee-led,"Situation: Your client, Hoffmann, is a Swiss pharmaceutical holding company. It produces most of its drugs in-house, but licenses many of its most 
profitable drugs from a smaller pharmaceutical company called Technologene. Hoffmann has maintained a 26% ownership stake in Technologene to 
ensure it",Pharmageddon,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
6370ee22-5b5b-4e8f-a138-bfad22d6e8cf,Game On,Yale/Stern 2025.pdf,Yale,yale,2025,330,340,11,cases/Yale/Stern 2025/game-on.pdf,1.0,manual_override_stern_2025,False,Streaming,M&A,,,,Interviewee-led,"The last few years have been rough for Mouse Entertainment. Their movies have failed to generate returns at the box office, their 
streaming service is struggling, and the company is dealing with an activist investor.  Mouse’s legendary CEO - Bob Tiger - has come out 
of retirement to steer the comp",Game On,,manual_ground_truth_index,"Ground-truth Casing Contents: exact page ranges, no heuristics.",
abc4894c-2486-4d5b-8673-c4564f094ec0,Aftermarket Auto Parts (LEK),Yale/Tuck 2024.pdf,Yale,yale,2024,22,27,6,cases/Yale/Tuck 2024/aftermarket-auto-parts-lek.pdf,1.0,manual_override_tuck_2024,False,Retail / CPG,M&A,,,,Interviewee-led,"Tell me about a time when you had to quickly learn something new outside of your 
expertise.
Nugget of wisdom
Emphasize authenticity in both your fit and case preparation, as it enhances natural 
delivery and helps interviewers envision working with you.

Aftermarket Auto Parts
•
Our client, KLE Cap",Aftermarket Auto Parts (LEK),,manual_ground_truth_index,"Ground-truth Contents | Case List: exact page ranges, no heuristics.",
4565a21c-1569-4f5b-a2cc-69a1e1b5f3fc,Craft Co (EY-Parthenon),Yale/Tuck 2024.pdf,Yale,yale,2024,28,38,11,cases/Yale/Tuck 2024/craft-co-ey-parthenon.pdf,1.0,manual_override_tuck_2024,False,Retail / CPG,Profitability,,,,Interviewee-led,"Tell me about a time where you had to influence or persuade someone.
Nugget of wisdom
Use mock interviews as learning opportunities, making sure not to repeat the same 
mistake.

Craft Co
•
Our client, Craft Co., is a subscription service that will send customers kits for adult crafting and DIY proj",Craft Co (EY-Parthenon),,manual_ground_truth_index,"Ground-truth Contents | Case List: exact page ranges, no heuristics.",
